Domain name,Domain type,Agency,Organization name,City,State,Security contact email,URL,HasRobotsTxt,UserAgents
sweetwatertx.gov,City,Non-Federal Agency,City of Sweetwater ,Sweetwater,TX,zadames@coswtr.org,http://sweetwatertx.gov,False,[]
sylacaugaal.gov,City,Non-Federal Agency,City of Sylacauga,Sylacauga,AL,(blank),http://sylacaugaal.gov,False,[]
sylvantownshipmi.gov,City,Non-Federal Agency,Sylvan Township,Chelsea,MI,support@itright.com,http://sylvantownshipmi.gov,True,[]
syracuseks.gov,City,Non-Federal Agency,City of Syracuse,Syracuse,KS,(blank),http://syracuseks.gov,False,[]
syracuseut.gov,City,Non-Federal Agency,Syracuse City,Syracuse,UT,(blank),http://syracuseut.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
syr.gov,City,Non-Federal Agency,City of Syracuse,Syracuse,NY,digital@syrgov.net,http://syr.gov,True,[]
tacoma.gov,City,Non-Federal Agency,City of Tacoma,Tacoma,WA,(blank),http://tacoma.gov,False,[]
taftok.gov,City,Non-Federal Agency,Town of Taft,Taft,OK,abuse@omag.org,http://taftok.gov,False,[]
tafttx.gov,City,Non-Federal Agency,City of Taft,Taft,TX,domains@drewadesigns.com,http://tafttx.gov,True,['AdsBot']
tahlequah.gov,City,Non-Federal Agency,City of Tahlequah OK,Tahlequah,OK,tech@tahlequah.gov,http://tahlequah.gov,False,[]
takomaparkmd.gov,City,Non-Federal Agency,City of Takoma Park,Takoma Park,MD,zamurda@takomaparkmd.gov,http://takomaparkmd.gov,False,[]
talalaok.gov,City,Non-Federal Agency,Town of Talala,Talala,OK,itsupport@omag.org,http://talalaok.gov,True,[]
tallapoosaga.gov,City,Non-Federal Agency,City Of Tallapoosa,Tallapoosa,GA,info@tallapoosaga.gov,http://tallapoosaga.gov,True,[]
tallassee-al.gov,City,Non-Federal Agency,WD Computer Solutions,Tallassee,AL,jhaywood@webdevildesign.com,http://tallassee-al.gov,False,[]
tallasseeal.gov,City,Non-Federal Agency,City of Tallassee,Tallassee,AL,jhaywood@webdevildesign.com,http://tallasseeal.gov,True,[]
tallulahfallsga.gov,City,Non-Federal Agency,Town of Tallulah Falls,Tallulah Falls,GA,clerk@tallulahfallsga.gov,http://tallulahfallsga.gov,False,[]
tallulah-la.gov,City,Non-Federal Agency,City Of Tallulah,Tallulah,LA,mike@msvicksburg.com,http://tallulah-la.gov,False,[]
tamacityia.gov,City,Non-Federal Agency,City of Tama,Tama,IA,(blank),http://tamacityia.gov,True,[]
tamarac.gov,City,Non-Federal Agency,City of Tamarac,Tamarac,FL,support@tamarac.org,http://tamarac.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
tampafl.gov,City,Non-Federal Agency,City of Tampa,Tampa,FL,ciso@tampagov.net,http://tampafl.gov,False,[]
tampa.gov,City,Non-Federal Agency,City of Tampa,Tampa,FL,ciso@tampagov.net,http://tampa.gov,False,[]
taneytownmd.gov,City,Non-Federal Agency,City of Taneytown,Taneytown,MD,ddennis@taneytown.org,http://taneytownmd.gov,False,[]
tangentor.gov,City,Non-Federal Agency,City of Tangent,Tangent,OR,security@cityoftangent.org,http://tangentor.gov,True,"['AhrefsBot', 'PetalBot', 'dotbot', 'AdsBot-Google-Mobile', 'AdsBot-Google', 'Googlebot']"
taosnm.gov,City,Non-Federal Agency,Town of Taos,Taos,NM,agonzales@taosgov.com,http://taosnm.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
tappahannock-va.gov,City,Non-Federal Agency,Town of Tappahannock,Tappahannock,VA,epollitt@tappahannock-va.gov,http://tappahannock-va.gov,False,[]
tarrant.gov,City,Non-Federal Agency,City of Tarrant,Tarrant,AL,(blank),http://tarrant.gov,False,[]
tarrytownny.gov,City,Non-Federal Agency,Village of Tarrytown,Tarrytown,NY,administrator@tarrytowngov.com,http://tarrytownny.gov,True,[]
tatamypa.gov,City,Non-Federal Agency,Tatamy Borough,Tatamy,PA,helpdesk@drivelocker.com,http://tatamypa.gov,False,[]
tatuhagu.gov,City,Non-Federal Agency,Tamuning-Tumon-Harmon,Tamuning,GU,teamtatuha@gmail.com,http://tatuhagu.gov,True,[]
taunton-ma.gov,City,Non-Federal Agency,City of Taunton,Taunton,MA,(blank),http://taunton-ma.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
tauntonpdma.gov,City,Non-Federal Agency,Taunton Police Dept,Taunton,MA,csa@tauntonpd.com,http://tauntonpdma.gov,False,[]
tavaresfl.gov,City,Non-Federal Agency,City of Tavares,Tavares,FL,itsupport@tavares.org,http://tavaresfl.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
tayloraz.gov,City,Non-Federal Agency,TOWN OF TAYLOR,TAYLOR,AZ,gus@tayloraz.gov,http://tayloraz.gov,True,[]
taylormillky.gov,City,Non-Federal Agency,City of Taylormill,Taylor Mill,KY,bhaney@taylormillky.gov,http://taylormillky.gov,False,[]
taylorsvilleut.gov,City,Non-Federal Agency,City of Taylorsville,Taylorsville ,UT,chad@prspower.com,http://taylorsvilleut.gov,False,[]
taylortx.gov,City,Non-Federal Agency,City of Taylor,Taylor,TX,(blank),http://taylortx.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
teaguepdtx.gov,City,Non-Federal Agency,Teague Police Department,Teague,TX,policechief@cityofteaguetx.com,http://teaguepdtx.gov,False,[]
teanecknj.gov,City,Non-Federal Agency,Township Of Teaneck,Teaneck,NJ,(blank),http://teanecknj.gov,True,[]
tecumsehmi.gov,City,Non-Federal Agency,City of Tecumseh,Tecumseh,MI,anthony@creekenterprise.com,http://tecumsehmi.gov,False,[]
tegacaysc.gov,City,Non-Federal Agency,City of Tega Cay,Tega Cay,SC,jbroome@tegacaysc.gov,http://tegacaysc.gov,False,[]
telluride-co.gov,City,Non-Federal Agency,Town of Telluride,Telluride,CO,dns.tech@telluride-co.gov,http://telluride-co.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
temeculaca.gov,City,Non-Federal Agency,City of Temecula,Temecula,CA,Patrick.doyle@temeculaca.gov,http://temeculaca.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
tempe.gov,City,Non-Federal Agency,"City of Tempe, City Clerk",Tempe,AZ,scott_campbell@tempe.gov,http://tempe.gov,False,[]
templenh.gov,City,Non-Federal Agency,Town of Temple,Temple,NH,(blank),http://templenh.gov,False,[]
templeterrace.gov,City,Non-Federal Agency,City of Temple Terrace,Temple Terrace,FL,scabrera@templeterrace.gov,http://templeterrace.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
templetonma.gov,City,Non-Federal Agency,Town of Templeton,East Templeton,MA,service@go2entre.com,http://templetonma.gov,True,[]
templetx.gov,City,Non-Federal Agency,"City of Temple, Texas",Temple,TX,bharris@templetx.gov,http://templetx.gov,False,[]
tennille-ga.gov,City,Non-Federal Agency,City Of Tennille,Tennille,GA,(blank),http://tennille-ga.gov,False,[]
terrelltx.gov,City,Non-Federal Agency,City of Terrell-Library,Terrell,TX,support@caveconsulting.com,http://terrelltx.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
tewksbury-ma.gov,City,Non-Federal Agency,Town of Tewksbury,Tewksbury,MA,jbent@tewksbury-ma.gov,http://tewksbury-ma.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
texarkanatexas.gov,City,Non-Federal Agency,"City of Texarkana, Texas",Texarkana,TX,helpdesk@txkusa.org,http://texarkanatexas.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
texascitytx.gov,City,Non-Federal Agency,City of Texas City,Texas City,TX,helpdesk@texascitytx.gov,http://texascitytx.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
texicopolicenm.gov,City,Non-Federal Agency,Texico Police Department,Texico,NM,texicopd@gmail.com,http://texicopolicenm.gov,False,[]
thecolonytx.gov,City,Non-Federal Agency,City of The Colony,The Colony,TX,bbeam@thecolonytx.gov,http://thecolonytx.gov,False,[]
thecovky.gov,City,Non-Federal Agency,City of Covington,Covington,KY,eelgusain@covingtonky.gov,http://thecovky.gov,True,[]
thehillstx.gov,City,Non-Federal Agency,Village of The Hills,The Hills,TX,deanhuard@thehillstx.gov,http://thehillstx.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
theresapolicewi.gov,City,Non-Federal Agency,Theresa Police Department,Theresa,WI,tpd.nickweber.432@gmail.com,http://theresapolicewi.gov,True,"['AhrefsBot', 'PetalBot', 'dotbot', 'AdsBot-Google-Mobile', 'AdsBot-Google', 'Googlebot']"
thermopoliswy.gov,City,Non-Federal Agency,Town of Thermopolis,Thermopolis,WY,abuse@thermopoliswy.gov,http://thermopoliswy.gov,False,[]
thetfordtwpmi.gov,City,Non-Federal Agency,Thetford Township,Clio,MI,kps@shumakergroup.com,http://thetfordtwpmi.gov,True,[]
thetfordvt.gov,City,Non-Federal Agency,Town of Thetford,Thetford,VT,manager@thetfordvt.gov,http://thetfordvt.gov,False,[]
thevillageok.gov,City,Non-Federal Agency,City of The Village,Village,OK,mbarrett@thevillageok.gov,http://thevillageok.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
thewoodlandstownship-tx.gov,City,Non-Federal Agency,The Woodlands Township,The Woodlands,TX,alerts@thewoodlandstownship-tx.gov,http://thewoodlandstownship-tx.gov,False,[]
thewoodlands-tx.gov,City,Non-Federal Agency,The Woodlands Township,The Woodlands,TX,alerts@thewoodlandstownship-tx.gov,http://thewoodlands-tx.gov,False,[]
thibodaux.gov,City,Non-Federal Agency,"The City of Thibodaux, Louisiana",Thibodaux,LA,(blank),http://thibodaux.gov,False,[]
thomastonmaine.gov,City,Non-Federal Agency,Town of Thomaston,Thomaston,ME,jbenson@thomastonmaine.gov,http://thomastonmaine.gov,True,"['MSNBot', 'archive.org_bot', 'W3C-checklink', 'ia_archiver', 'Googlebot', 'CCBot']"
thomasville-nc.gov,City,Non-Federal Agency,City of Thomasville,Thomasville,NC,justin.trogdon@thomasville-nc.gov,http://thomasville-nc.gov,False,[]
thompsonoh.gov,City,Non-Federal Agency,Thompson Fire Department,Thompson,OH,firechief@thompsonoh.gov,http://thompsonoh.gov,False,[]
thornebay-ak.gov,City,Non-Federal Agency,City Of Thorne Bay,Thorne Bay,AK,cityclerk@thornebay-ak.gov,http://thornebay-ak.gov,True,[]
thorntonco.gov,City,Non-Federal Agency,City of Thornton,Thornton,CO,kevin.mourey@thorntonco.gov,http://thorntonco.gov,True,[]
thorntonnh.gov,City,Non-Federal Agency,Town of Thornton Administration,Thornton,NH,tsawyer@lakesregioncomputer.com,http://thorntonnh.gov,False,[]
thornville.gov,City,Non-Federal Agency,Village of Thornville,Thornville,OH,(blank),http://thornville.gov,True,[]
throopny.gov,City,Non-Federal Agency,Town of Throop,Auburn,NY,mike@extramile-tech.com,http://throopny.gov,False,[]
thurmanny.gov,City,Non-Federal Agency,Town of Thurman,Athol,NY,mwcdeh@gmail.com,http://thurmanny.gov,False,[]
tiffinohio.gov,City,Non-Federal Agency,City of Tiffin,Tiffin,OH,cityadministrator@tiffinohio.gov,http://tiffinohio.gov,False,[]
tiftonga.gov,City,Non-Federal Agency,City of Tifton,Tifton,GA,admins@tifton.net,http://tiftonga.gov,False,[]
tigard-or.gov,City,Non-Federal Agency,"City of Tigard, Oregon",Tigard,OR,it@tigard-or.gov,http://tigard-or.gov,False,[]
tigertonwi.gov,City,Non-Federal Agency,Village of Tigerton,Tigerton,WI,teamthoms@hbs.net,http://tigertonwi.gov,True,"['AhrefsBot', 'PetalBot', 'dotbot', 'AdsBot-Google-Mobile', 'AdsBot-Google', 'Googlebot']"
tijerasnm.gov,City,Non-Federal Agency,Village of Tijeras ,Tijeras,NM,acaufield@tijerasnm.gov,http://tijerasnm.gov,True,[]
tillamookor.gov,City,Non-Federal Agency,City of Tillamook,Tillamook,OR,lbeachy@tillamookor.gov,http://tillamookor.gov,False,[]
timbercreekcanyontx.gov,City,Non-Federal Agency,Village of Timbercreek Canyon,Amarillo,TX,reports@timbercreekcanyontx.gov,http://timbercreekcanyontx.gov,True,[]
tinmouthvt.gov,City,Non-Federal Agency,Town of Tinmouth,Tinmouth,VT,zbronzo79@gmail.com,http://tinmouthvt.gov,False,[]
tiogatx.gov,City,Non-Federal Agency,City of Tioga,Tioga,TX,(blank),http://tiogatx.gov,True,['Googlebot']
tippcityohio.gov,City,Non-Federal Agency,City of Tipp City,Tipp City,OH,arnoldd@tippcity.net,http://tippcityohio.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
tisburyma.gov,City,Non-Federal Agency,Town of Tisbury,Tisbury,MA,(blank),http://tisburyma.gov,True,[]
titusvillepapd.gov,City,Non-Federal Agency,City of Titusville,Titusville,PA,manager@cityoftitusvillepa.gov,http://titusvillepapd.gov,False,[]
tnsharonwcwi.gov,City,Non-Federal Agency,Town of Sharon,Sharon,WI,(blank),http://tnsharonwcwi.gov,False,[]
toaks.gov,City,Non-Federal Agency,City of Thousand Oaks,Thousand Oaks,CA,infosec@toaks.org,http://toaks.gov,False,[]
tobnm.gov,City,Non-Federal Agency,Town of Bernalillo,Bernalillo,NM,it@tobnm.gov,http://tobnm.gov,False,[]
tobyhannatownshippa.gov,City,Non-Federal Agency,Tobyhanna Township,Pocono Pines,PA,(blank),http://tobyhannatownshippa.gov,True,[]
tobyhannatwppa.gov,City,Non-Federal Agency,Tobyhanna Township,Pocono Pines,PA,(blank),http://tobyhannatwppa.gov,False,[]
toddmissiontx.gov,City,Non-Federal Agency,City of Todd Mission,Todd Mission,TX,(blank),http://toddmissiontx.gov,True,[]
tolartx.gov,City,Non-Federal Agency,City Of Tolar,Tolar,TX,rwilson@tolarvfd.org,http://tolartx.gov,True,[]
toledo.gov,City,Non-Federal Agency,City of Toledo,Toledo,OH,web@toledo.oh.gov,http://toledo.gov,False,[]
toledoiowa.gov,City,Non-Federal Agency,City of Toledo,Toledo,IA,(blank),http://toledoiowa.gov,True,[]
tollandct.gov,City,Non-Federal Agency,Town of Tolland,Tolland,CT,webadmin@tollandct.gov,http://tollandct.gov,False,[]
tolland-ma.gov,City,Non-Federal Agency,Town of Tolland Massachusetts,Tolland,MA,itcoordinator@tolland-ma.com,http://tolland-ma.gov,True,[]
tomahawkwi.gov,City,Non-Federal Agency,City of Tomahawk,Tomahawk,WI,security@tomahawkwi.gov,http://tomahawkwi.gov,False,[]
tomahwi.gov,City,Non-Federal Agency,City of Tomah,Tomah,WI,service@3rtnetworks.com,http://tomahwi.gov,False,[]
tomballtx.gov,City,Non-Federal Agency,City of Tomball,Tomball,TX,blato@tomballtx.gov,http://tomballtx.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
tombeantx.gov,City,Non-Federal Agency,City of Tom Bean,Tom Bean,TX,kyle.rogers@rogtech.net,http://tombeantx.gov,True,[]
tompkinsvilleky.gov,City,Non-Federal Agency,City of Tompkinsville,Tompkinsville,KY,bkey@bktechpros.com,http://tompkinsvilleky.gov,False,[]
tonasketwa.gov,City,Non-Federal Agency,City of Tonasket,Tonasket,WA,greg@gardinier.tech,http://tonasketwa.gov,False,[]
tonkawaok.gov,City,Non-Federal Agency,City of Tonkawa,Tonkawa,OK,cyber@tonkawaok.gov,http://tonkawaok.gov,True,[]
tontitownar.gov,City,Non-Federal Agency,The City of Tontitown,Tontitown,AR,(blank),http://tontitownar.gov,False,[]
tooelecity.gov,City,Non-Federal Agency,Tooele City Corporation,Tooele,UT,it@tooelecity.org,http://tooelecity.gov,False,[]
topeka.gov,City,Non-Federal Agency,City of Topeka,Topeka,KS,itsecurity@topeka.org,http://topeka.gov,False,[]
topeka-in.gov,City,Non-Federal Agency,Town of Topeka,Topeka,IN,(blank),http://topeka-in.gov,True,[]
toppenish.gov,City,Non-Federal Agency,City of Toppenish,Toppenish,WA,Team-Information_Technology@cityoftoppenish.us,http://toppenish.gov,False,[]
topsailbeachnc.gov,City,Non-Federal Agency,Town of Topsail Beach,Topsail Beach,NC,infosec@topsailbeach.org,http://topsailbeachnc.gov,False,[]
topsfield-ma.gov,City,Non-Federal Agency,Town of Topsfield,Topsfield,MA,dmorong@topsfield-ma.gov,http://topsfield-ma.gov,True,[]
torranceca.gov,City,Non-Federal Agency,City Of Torrance,Torrance,CA,(blank),http://torranceca.gov,False,[]
torreyutah.gov,City,Non-Federal Agency,Torrey Town,Torrey,UT,torreyutah@torreyutah.gov,http://torreyutah.gov,True,[]
torringtonwy.gov,City,Non-Federal Agency,City of Torrington,Torrington,WY,(blank),http://torringtonwy.gov,True,"['Baiduspider', 'Siteimprovebot', 'Siteimprovebot-crawler', 'Siteimprove', 'Yandex']"
towerlakes-il.gov,City,Non-Federal Agency,Village of Tower Lakes,Tower Lakes,IL,village@towerlakes-il.gov,http://towerlakes-il.gov,False,[]
townfremontwi.gov,City,Non-Federal Agency,Town of Fremont,Fremont,WI,townfremontclerk@centurylink.net,http://townfremontwi.gov,False,[]
townithacany.gov,City,Non-Federal Agency,Town of Ithaca,Ithaca,NY,jlittle@town.ithaca.ny.us,http://townithacany.gov,True,[]
townoconomowoc-wi.gov,City,Non-Federal Agency,Town of Oconomowoc,Oconomowoc,WI,Jherrmann@townoconomowoc.com,http://townoconomowoc-wi.gov,False,[]
townofadamsgreencountywi.gov,City,Non-Federal Agency,Town of Adams,Argyle,WI,Boardmembers@townofadamsgreencountywi.gov,http://townofadamsgreencountywi.gov,False,[]
townofadamsjacksoncowi.gov,City,Non-Federal Agency,Town of Adams,Black River Falls,WI,jack@kamdukewebdesigns.com,http://townofadamsjacksoncowi.gov,True,[]
townofadamswi.gov,City,Non-Federal Agency,Town of Adams,Friendship,WI,security@richardchurch.com,http://townofadamswi.gov,True,[]
townofavonwi.gov,City,Non-Federal Agency,Town of Avon,Brodhead,WI,chairperson@townofavonwi.gov,http://townofavonwi.gov,False,[]
townofbabylonny.gov,City,Non-Federal Agency,Town of Babylon,Lindenhurst,NY,abaranowski@townofbabylon.com,http://townofbabylonny.gov,False,[]
townofbalsamlakewi.gov,City,Non-Federal Agency,Town of Balsam Lake,Balsam Lake,WI,bltownclerk@gmail.com,http://townofbalsamlakewi.gov,False,[]
townofbarneswi.gov,City,Non-Federal Agency,Town of Barnes,Barnes,WI,clerk@townofbarneswi.gov,http://townofbarneswi.gov,False,[]
townofbartonvt.gov,City,Non-Federal Agency,Town of Barton,Barton,VT,bartontown@comcast.net,http://townofbartonvt.gov,False,[]
townofbartonwi.gov,City,Non-Federal Agency,Town of Barton,Kewaskum,WI,(blank),http://townofbartonwi.gov,False,[]
townofbayfieldwi.gov,City,Non-Federal Agency,Town of Bayfield,Bayfield,WI,bayfieldtownplancommission@gmail.com,http://townofbayfieldwi.gov,False,[]
townofbeaver-clark-wi.gov,City,Non-Federal Agency,Town of Beaver,Loyal,WI,beavertownhall@gmail.com,http://townofbeaver-clark-wi.gov,False,[]
townofbeavermarinettewi.gov,City,Non-Federal Agency,Town of Beaver,Crivitz,WI,seccon@townofbeaver.org,http://townofbeavermarinettewi.gov,False,[]
townofbeecherwi.gov,City,Non-Federal Agency,Town Of Beecher,Pembine,WI,seccon@townofbeecher.com,http://townofbeecherwi.gov,False,[]
townofbelgiumwi.gov,City,Non-Federal Agency,Town of Belgium,Belgium,WI,belgiumclerk@outlook.com,http://townofbelgiumwi.gov,True,"['AhrefsBot', 'PetalBot', 'dotbot', 'AdsBot-Google-Mobile', 'AdsBot-Google', 'Googlebot']"
townofbeloitwi.gov,City,Non-Federal Agency,Town of Beloit,Beloit,WI,jmalizio@town.beloit.wi.us,http://townofbeloitwi.gov,False,[]
townofbergenwi.gov,City,Non-Federal Agency,Town of Bergen,Mosinee,WI,(blank),http://townofbergenwi.gov,False,[]
townofblowingrocknc.gov,City,Non-Federal Agency,Town of Blowing Rock,Blowing Rock,NC,(blank),http://townofblowingrocknc.gov,False,[]
townofblythewoodsc.gov,City,Non-Federal Agency,Town of Blythewood,Blythewood,SC,service@vc3.com,http://townofblythewoodsc.gov,False,[]
townofbonelakewi.gov,City,Non-Federal Agency,Town of Bone Lake,Frederic,WI,(blank),http://townofbonelakewi.gov,False,[]
townofbrillionwi.gov,City,Non-Federal Agency,Town of Brillion,Forest Junction,WI,clerk@townofbrillion.com,http://townofbrillionwi.gov,False,[]
townofbrinybreezes-fl.gov,City,Non-Federal Agency,"Briny Breezes, Town of",Briny Breezes,FL,bthrasher@townofbrinybreezes-fl.gov,http://townofbrinybreezes-fl.gov,False,[]
townofbrooklynwi.gov,City,Non-Federal Agency,Town of Brooklyn,Brooklyn,WI,security@townofbrooklynwi.gov,http://townofbrooklynwi.gov,False,[]
townofbrothertownwi.gov,City,Non-Federal Agency,Town of Brothertown,Chilton,WI,townofbrothertown@gmail.com,http://townofbrothertownwi.gov,False,[]
townofbrunswickwi.gov,City,Non-Federal Agency,Town of Brunswick ,EAu Claire,WI,(blank),http://townofbrunswickwi.gov,False,[]
